Category,menu link,link,title,phone,street,city,state,Zip,Menus,Hours,img 1,img 2,img 3,img 4,img 5,img 6,img 7,lat,lng
Restaurants,https://www.yellowpages.com/idaho-falls-id/mip/the-snakebite-restaurant-10584886#open-menu,https://www.yellowpages.com/idaho-falls-id/mip/the-snakebite-restaurant-10584886,The SnakeBite Restaurant,(208) 525-2522,401 Park Ave,Idaho Falls,ID,83402,"Sample Menu Items, Happy Hour, Featured Items, The SnakeBite Restaurant", Hours- MonClosedTue - Sat:11:00 am - 9:00 pmSunClosed,https://i2.ypcdn.com/blob/d37923596b56356bb2e001e5c285e49f07f50c20_1000.jpg,https://i1.ypcdn.com/blob/7be0725a2c2fedcbbcb94465cbbe32184b2ec892_1000.jpg,https://i2.ypcdn.com/blob/b03bab18b6bdc3da15007b8967d0854f2d166670_1000.jpg,https://i3.ypcdn.com/blob/7ae7e08666bd72e32e766b4828933b05e736b37b_1000.jpg,https://i4.ypcdn.com/blob/0eeafcd50da0ffd67625b5d025e0b0cf545fab93_1000.jpg,,,,
Restaurants,https://www.yellowpages.com/idaho-falls-id/mip/wendys-2413477#open-menu,https://www.yellowpages.com/idaho-falls-id/mip/wendys-2413477,Wendy's,(208) 522-5322,1333 Northgate Mile,Idaho Falls,ID,83401,"Combos, Hamburgers, Chicken Sandwiches & Nuggets, Fresh-Made Salads, Fries & Sides, Breakfast Combos, Breakfast Meal Deals, Croissants, Biscuits, Classics, Coffee, Sides and More, Beverages, Wendy's", Hours- Mon - Thu:6:30 am - 11:00 pmFri - Sat:6:30 am - 11:30 pmSun:8:00 am - 10:00 pm,https://i4.ypcdn.com/blob/e8233c7421b68e8d3e3806f44af18af816c2bb60_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/jerome-id/mip/china-village-14557593#open-menu,https://www.yellowpages.com/jerome-id/mip/china-village-14557593,China Village,(208) 324-8777,123 S Alder St,Jerome,ID,83338,"Appetizers, Soup, House Specials, Pork, Chicken, Beef, Seafood, Vegetables, Chopsuey, Chow Mein And Egg Foo Young, Fried Rice And Lo Mein, Beverages, China Village", Hours- Mon - Thu:10:00 am - 9:30 pmFri:10:00 am - 10:00 pmSat:10:00 am - 11:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/jerome-id/mip/garibaldis-1382207#open-menu,https://www.yellowpages.com/jerome-id/mip/garibaldis-1382207,Garibaldi's,(208) 644-9218,801 S Lincoln Ave,Jerome,ID,83338,"Appetizers, Sopas, Taco Salad, Burritos, Seafood, Side Orders, Desserts, Garibaldi's", Hours- Mon - Sat:11:00 am - 10:00 pmSun:11:00 am - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/jerome-id/mip/subway-2232706#open-menu,https://www.yellowpages.com/jerome-id/mip/subway-2232706,Subway,(208) 324-0505,393 Democracy,Jerome,ID,83338,"Churro, Chips, Deli Heroes, Cheesesteaks, Drinks, Classic Sandwiches, Kids Drinks, Sides, Clubs, Chicken, Fountain Drinks, Shareable Desserts, Kids' Sides, Subway", Hours- Mon - Wed:7:00 am - 9:00 pmThu - Fri:7:00 am - 10:00 pmSat:8:00 am - 10:00 pmSun:9:00 am - 9:00 pm,https://i2.ypcdn.com/blob/e93d64b9e7edfffe23dff053840d71753704d0ba_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/kamiah-id/mip/hub-bar-grill-10423507#open-menu,https://www.yellowpages.com/kamiah-id/mip/hub-bar-grill-10423507,Hub Bar & Grill,(208) 935-2211,406 Main St,Kamiah,ID,83536,"Sandwiches & Such, Sandwiches, Kids Menu, More, Burgers and Such, More Such Stuff, Salads, Lo Carb Salad Plate, Extras, Dinner, Appetizers, Hub Bar & Grill", Hours- Mon - Sun:6:00 am - 2:30 am,https://i1.ypcdn.com/blob/af65e9453ea50eab5b36161eaec88160a379541d_1000.jpg,https://i4.ypcdn.com/blob/fab259c5f4329eb2e6c32b326b0f16f9d3ad329b_1000.jpg,https://i3.ypcdn.com/blob/bc2b49b467995c563b5aa2003524f504592847ee_1000.jpg,https://i4.ypcdn.com/blob/30f26c6a990bf69a857a6bbcca1447afe980bbfb_1000.jpg,,,,,
Restaurants,https://www.yellowpages.com/kellogg-id/mip/humdinger-drive-in-11679514#open-menu,https://www.yellowpages.com/kellogg-id/mip/humdinger-drive-in-11679514,Humdinger Drive-In,(208) 786-7395,205 N Hill St,Kellogg,ID,83837,"Sundaes, Frozen Hummers, Desserts, Banana Splits, Milk Shakes, Humdinger Drive-In", Hours- Mon - Sat:11:00 am - 9:00 pmSun:12:00 pm - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/kellogg-id/mip/wildcat-pizza-16175105#open-menu,https://www.yellowpages.com/kellogg-id/mip/wildcat-pizza-16175105,Wildcat Pizza,(208) 784-1957,604 Bunker Ave,Kellogg,ID,83837,"Salads, Specialty Pizzas, Sides, Desserts, Wildcat Pizza", Hours- Mon - Thu:11:00 am - 9:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/ketchum-id/mip/leftys-bar-grill-15838672#open-menu,https://www.yellowpages.com/ketchum-id/mip/leftys-bar-grill-15838672,Lefty's Bar & Grill,(208) 726-2744,205 State Highway 75,Ketchum,ID,83340,"From the Grill, Hoagies, Salads & Soups, Munchies, Souvenirs, Kids, Cold Craft Beer, Cold Bottled Beer, Micro-Brew and Import Bottles, Domestics, Wine, Soft Drinks & Desserts, Lefty's Bar & Grill", Hours- Mon - Fri:11:30 am - 12:00 amSat - Sun:11:00 am - 12:00 am,https://i2.ypcdn.com/blob/b875442468db47d108c877a9af82c9d884d1b5f6_1000.jpg,https://i3.ypcdn.com/blob/8ee7f7687743ecce6fc022f1eb456d010a812662_1000.jpg,https://i1.ypcdn.com/blob/85c32fa8d7f24820daa62835cc3e29d00a2f97c0_1000.jpg,https://i3.ypcdn.com/blob/7f1ad7f93a652f04e17f19d8b204d3ae44f67bdc_1000.jpg,,,,,
Restaurants,https://www.yellowpages.com/ketchum-id/mip/ricos-authentic-italian-1494746#open-menu,https://www.yellowpages.com/ketchum-id/mip/ricos-authentic-italian-1494746,Rico's - Authentic Italian,(208) 726-7426,200 N Main St,Ketchum,ID,83340,"Starters, Salads and Soups, Pasta and Dinners, Bambino's, Dessert, Beverages, Soft Drinks, Hot Beverages, Henry Weinhard's, Beer, Bottled, Draft, Vino Rossa, Italy, Rico's - Authentic Italian"," Hours-  mon 05:00pm-10:00pm, tue 05:00pm-10:00pm, wed 05:00pm-10:00pm, thu 05:00pm-10:00pm, fri 05:00pm-10:00pm, sat 05:00pm-10:00pm, sun 05:00pm-10:00pm, Holiday Hours- : Rico' -Auhhenic Ilin i open ju bou evey nigh of he ye excep Chim nigh nd he Sudy befoe he ki mounin cloe. If you wn o mke ue, ju give u cll. -Rico's -Authhtic Italia is op just about vry ight of th yar xcpt Christmas ight a th Saturay bfor th ski moutai closs. If you wat to mak sur, just giv us a call. , R' -Auhh Iala ju abu vy gh f h ya x Chma gh a h Sauay bf h k mua l. If yu wa mak u, ju gv u a all.",https://i1.ypcdn.com/blob/f91a10e23167d48a1f30a34b64f99bdd0e9e2d68_1000.jpg,https://i1.ypcdn.com/blob/f07dc24eef038a1edc709d767e85445ab0333b51_1000.jpg,https://i3.ypcdn.com/blob/ee0f66460b42e9efb09af23f8c6b1ed16e6885ee_1000.jpg,https://i1.ypcdn.com/blob/e671c0f4dab668ce0948dbf93244bc9e72eb0a38_1000.jpg,https://i3.ypcdn.com/blob/db183eb21e8972e69ad38ef6e3dfe9cb1bac223b_1000.jpg,https://i4.ypcdn.com/blob/c6b3e0a47cabb8e71c146c1d9e9b70eec177b92f_1000.jpg,https://i1.ypcdn.com/blob/c6420d5440b9547e7884e468421ee139fcafa219_1000.jpg,,
Restaurants,https://www.yellowpages.com/ketchum-id/mip/sawtooth-club-14520916#open-menu,https://www.yellowpages.com/ketchum-id/mip/sawtooth-club-14520916,Sawtooth Club,(208) 726-5233,231 N Main St,Ketchum,ID,83340,"Appetizers - Small Plates - Salads, Entrees, Burgers, Sandwiches, Etc., White Wines by the Glass, Red Wines by The Glass, Sawtooth Club", Hours- Mon - Sun:5:30 pm - 11:30 pmHappy Hours- Mon - Sun4:30 pm - 6:00 pm,https://i2.ypcdn.com/blob/ef0cda5f53357c16e794338c1b99038b3ae3160e_1000.jpg,https://i3.ypcdn.com/blob/dab2cdb5490eef33248220a51c137834ea5e2a53_1000.jpg,https://i3.ypcdn.com/blob/c89fa066b5962f28add8ad3f91ca5afaa6ca45a1_1000.jpg,https://i4.ypcdn.com/blob/a802f8a056c70c22312282f24e9da69a3357a77d_1000.jpg,https://i4.ypcdn.com/blob/9eede602b4d57b3e0dc11afed6b894c0ecb6279a_1000.jpg,https://i1.ypcdn.com/blob/9c8585afb61b9bc13808293a12d03abf1d4a08a6_1000.jpg,https://i1.ypcdn.com/blob/956e452a34f1d59a675e65b998ddbb6db6b2da5a_1000.jpg,,
Restaurants,https://www.yellowpages.com/kimberly-id/mip/maxies-pizza-pasta-14204944#open-menu,https://www.yellowpages.com/kimberly-id/mip/maxies-pizza-pasta-14204944,Maxie's Pizza & Pasta,(208) 423-5880,626 Main St N,Kimberly,ID,83341,"Real Italian Pizza, Maxie's Pizza Combinations, Real Italian Pasta, Salads, Bread, Wings, It's on the Grill, Specialty Hot Sandwiches, Maxie's Pizza & Pasta", Hours- Mon - Fri:11:00 am - 9:00 pmSat:11:00 am - 10:00 pmSunClosed,https://i1.ypcdn.com/blob/3fc608e0f63f88b8bd8785af61a79cd711837199_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/kuna-id/mip/papa-murphys-take-n-bake-pizza-1169533#open-menu,https://www.yellowpages.com/kuna-id/mip/papa-murphys-take-n-bake-pizza-1169533,Papa Murphy's | Take 'N' Bake Pizza,(208) 922-9962,1545 Linder Rd,Kuna,ID,83634,"Create Your Own, Specials & Deals, Specialty Pizzas, Calzones, Dairy-Free Cheese, Stuffed Pizzas, Family Friendly, Crustless Keto-Friendly Pizzas, Salads & Sides, Desserts & Drinks, Papa Murphy's | Take 'N' Bake Pizza", Hours- Mon - Sun:10:00 am - 9:00 pm,https://i1.ypcdn.com/blob/d32b86ebdceecc876732182225b62e592e17e8db_1000.jpg,https://i4.ypcdn.com/blob/c9ca723f2e0ec0876a7cfb2f0b4876e73482cc1b_1000.jpg,https://i1.ypcdn.com/blob/1952154d0e9e5d6c972293528b97c61489f2bcb3_1000.jpg,https://i1.ypcdn.com/blob/6925487dadaa29c25a1240fea17d1394aad660df_1000.jpg,,,,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/antonios-pizza-pasta-13058870#open-menu,https://www.yellowpages.com/lewiston-id/mip/antonios-pizza-pasta-13058870,Antonio's Pizza & Pasta,(208) 746-6262,1407 Main St,Lewiston,ID,83501,"Popular Items, Antonio's Pizza & Pasta", Hours- Mon - Sun:11:00 am - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/emperor-of-india-king-thai-11211594#open-menu,https://www.yellowpages.com/lewiston-id/mip/emperor-of-india-king-thai-11211594,Emperor of India King Thai,(208) 798-4804,858 Main St,Lewiston,ID,83501,"Indian Cuisine, Rotiya (Breads), Drinks, Thai cuisine, Soups and Appetizers, Fruits, Fish And Seafoods, Curry, Thai Noodles & Fried Rice, Beer & Wine, Red Wines, White Wines:, Beers, Desserts, Emperor of India King Thai", Hours- Tue - Thu:11:30 am - 9:30 pmFri - Sat:11:30 am - 10:00 pmSun:11:30 am - 9:30 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/jeffreys-restaurant-18382018#open-menu,https://www.yellowpages.com/lewiston-id/mip/jeffreys-restaurant-18382018,Jeffrey's Restaurant,(208) 746-9482,244 Thain Rd,Lewiston,ID,83501,"Breakfast, Specialties, Main, Omelettes, Eating Lite, Classic, Side Orders, Beverages, Jeffrey's Restaurant", Hours- Mon - Fri:5:00 am - 10:00 pmSat:5:00 am - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/mandarin-pine-restaurant-1666774#open-menu,https://www.yellowpages.com/lewiston-id/mip/mandarin-pine-restaurant-1666774,Mandarin Pine Restaurant,(208) 746-4919,833 21st St,Lewiston,ID,83501,"Appetizers, Pork, Beef, Chicken, Side Orders, Mandarin Pine Restaurant", Hours- Mon - Fri:11:00 am - 9:00 pmSat - Sun:11:00 am - 10:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/meriwethers-bistro-11976913#open-menu,https://www.yellowpages.com/lewiston-id/mip/meriwethers-bistro-11976913,Meriwether's Bistro,(208) 748-1151,621 21st St,Lewiston,ID,83501,"Main, Omelets & Eggs, Sides, House Specialties, Meriwether's Bistro", Hours- Mon - Thu:6:00 am - 9:00 pmFri - Sat:6:00 am - 10:00 pmSun:6:00 am - 9:00 pm,https://i2.ypcdn.com/blob/cd56f3254c71913bcfcb0483c6921053317b35f0_1000.jpg,https://i4.ypcdn.com/blob/ccdbd52c67db4abe12ba384b6633878ba52b3829_1000.jpg,https://i1.ypcdn.com/blob/cca68461b75f62c51fba59425c7e2e27dd990cb8_1000.jpg,https://i3.ypcdn.com/blob/c4b9e49bc1ea073d68a5db9b8f8ec4bad67bd9d4_1000.jpg,https://i1.ypcdn.com/blob/b0a698a5371613fc6529d54ade7a1e717fc230a9_1000.jpg,https://i3.ypcdn.com/blob/a710e54c6889b70407c45ec2b7331c4d2f2b84f5_1000.jpg,https://i1.ypcdn.com/blob/a6b70f8e2987236e5a4200af295c86248e124832_1000.jpg,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/subway-10945824#open-menu,https://www.yellowpages.com/lewiston-id/mip/subway-10945824,Subway,(208) 746-6000,247 Thain Rd Ste 102,Lewiston,ID,83501,"Salads, Shareable Desserts, Classic Sandwiches, Sidekicks, Cookies, Deli Heroes, No Bready Bowls®, Clubs, Chicken, Kids Drinks, Breakfast, Italianos, Wraps, Subway", Hours- Mon - Fri:7:00 am - 9:00 pmSat:8:00 am - 9:00 pmSun:9:00 am - 9:00 pm,https://i1.ypcdn.com/blob/e93d64b9e7edfffe23dff053840d71753704d0ba_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/waha-grill-1409616#open-menu,https://www.yellowpages.com/lewiston-id/mip/waha-grill-1409616,Waha Grill,(208) 746-7761,40787 Waha Rd,Lewiston,ID,83501,"Breakfast, Sides, Appetizers, Kids' Menu, Entrees, Specialty Sandwiches, ""The Best"" Homemade Pizza' S, Watering Hole, Beer & Wine, Bottles, Cans, Wine by the Glass, Waha Grill", Hours- Thu - Sat:11:00 am - 9:00 pmSun:12:00 pm - 8:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/lewiston-id/mip/wayback-cafe-15189460#open-menu,https://www.yellowpages.com/lewiston-id/mip/wayback-cafe-15189460,Wayback Cafe,(208) 743-2396,2138 13th Ave,Lewiston,ID,83501,"Appetizers, Soups, Salads, Wayback Favorites, Pasta And Rice, Burgers And More Burgers, Chicken Sandwiches, Sandwiches, Wraps, Desserts, Adult Beverages, Soda Fountain And Beverages, Soft Drink, Wayback Cafe", Hours- Mon - Sun:6:30 am - 9:30 pm,https://i3.ypcdn.com/blob/1e22d392c0c5f23fc4951db2e87a381dad3b8bb4_1000.jpg,https://i4.ypcdn.com/blob/59b199d043933709f099930a3ed525c3741d2de2_1000.jpg,https://i3.ypcdn.com/blob/319259aace084a89948b3cf7a109046430efc4d2_1000.jpg,https://i4.ypcdn.com/blob/1e916e507904508b7cbac58f5e072cc1c5003b10_1000.jpg,https://i4.ypcdn.com/blob/11c8b57f7e153878ba5590f0ddd91a466c1d9452_1000.jpg,,,,
Restaurants,https://www.yellowpages.com/malad-city-id/mip/subway-2934119#open-menu,https://www.yellowpages.com/malad-city-id/mip/subway-2934119,Subway,(208) 766-7827,215 E 50 S,Malad City,ID,83252,"Sides, Cookies, Fresh Fit for Kids®, Kids' Sides, Subway® Series, Breakfast, Bottled Beverages, Salads, Shareable Desserts, Cheesesteaks, Sidekicks, Churro, No Bready Bowls®, Subway", Hours- Mon - Fri:7:00 am - 9:00 pmSat:8:00 am - 9:00 pmSunClosed,https://i2.ypcdn.com/blob/e93d64b9e7edfffe23dff053840d71753704d0ba_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/mccall-id/mip/crustys-pizza-12340305#open-menu,https://www.yellowpages.com/mccall-id/mip/crustys-pizza-12340305,Crusty's Pizza,(208) 634-5005,214 Lenora St,Mccall,ID,83638,"Traditional Pizzas, Speciality Pizzas, Vegetarian Pizzas, Build your Own Pizza, Crusty's Pizza", Hours- Wed - Sun:4:00 pm - 10:00 pm,https://i1.ypcdn.com/blob/79c67608e965b1626d7d2a19b7ed643817b8ede6_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/mccall-id/mip/lardos-grill-saloon-12906031#open-menu,https://www.yellowpages.com/mccall-id/mip/lardos-grill-saloon-12906031,Lardos Grill & Saloon,(208) 634-8191,600 W Lake St,Mccall,ID,83638,"Snacks & Appetizers, Soup & Salad, On the Lighter Side, Specialty Sandwiches, Sandwiches, Chicken Sandwiches, Italian Dinners, Dinners, Lardo Burgers, Lunch Specials, Cold Beverages, Hot Beverages, Kiddy Kocktails, Lardos Grill & Saloon", Hours- Mon - Thu:11:30 am - 11:00 pmFri - Sat:11:30 am - 12:00 amSun:11:30 am - 11:00 pm,https://i4.ypcdn.com/blob/f6d95c364167f971be174634ead3159c8ec2b8f5_1000.jpg,https://i2.ypcdn.com/blob/eff85a1755f2a8aa50e65f23f374c95bfce9f512_1000.jpg,https://i3.ypcdn.com/blob/d6ada46ae50198f2f5fa03cdcd1c8561cada307a_1000.jpg,https://i4.ypcdn.com/blob/a8c75e0090ca56b081dd0cc00df0843c4fde15f4_1000.jpg,https://i1.ypcdn.com/blob/a4ccd44288973d1baebf19d03bcad364cd874387_1000.jpg,https://i1.ypcdn.com/blob/7d0c1ab891e4c2372f57b3836da4e9597b07e853_1000.jpg,https://i3.ypcdn.com/blob/69eeb31beef5567049cb439384f382a97405bbd2_1000.jpg,,
Restaurants,https://www.yellowpages.com/mccall-id/mip/subway-17031526#open-menu,https://www.yellowpages.com/mccall-id/mip/subway-17031526,Subway,(208) 634-2855,320 N 3rd St,Mccall,ID,83638,"Salads, Shareable Desserts, Chicken, Sides, Churro, No Bready Bowls®, Kids Drinks, Fresh Fit for Kids®, Chips, Deli Heroes, Drinks, Kids' Sides, Breakfast, Subway", Hours- Mon - Sun:8:30 am - 9:30 pm,https://i3.ypcdn.com/blob/e93d64b9e7edfffe23dff053840d71753704d0ba_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/mccammon-id/mip/taco-time-2133173#open-menu,https://www.yellowpages.com/mccammon-id/mip/taco-time-2133173,Taco Time,(208) 254-3838,898 E Highway 30,Mccammon,ID,83250,"Crisp Burritos, Burritos, Favorites, Tacos, Salads, Value Menu, Sides, Dessert, Beverages, Sauce Packets, Taco Time", Hours- Mon - Sun:10:00 am - 10:00 pm,https://i1.ypcdn.com/blob/90a86c0e9d5b3d35aff715dea79b673bb1e57592_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/applebees-2663359#open-menu,https://www.yellowpages.com/meridian-id/mip/applebees-2663359,Applebee's,(208) 855-0343,1460 N Eagle Rd,Meridian,ID,83642,"Appetizers, Salads, Chicken, Burgers, Desserts, Applebee's", Hours- Mon - Thu:11:00 am - 12:00 amFri - Sat:11:00 am - 1:00 amSun:11:00 am - 12:00 am,https://i2.ypcdn.com/blob/f1f0b7a87c24cc3a037c386bfc556acbe6801032_1000.jpg,https://i2.ypcdn.com/blob/a98fe047acdbaaee8750e63a58af72c5be6f0798_1000.jpg,https://i2.ypcdn.com/blob/45080b3199ca8c90761c7465852fe4e350b2576c_1000.jpg,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/arbys-2771382#open-menu,https://www.yellowpages.com/meridian-id/mip/arbys-2771382,Arby's,(208) 855-9599,1270 N Eagle Rd,Meridian,ID,83642,"Market Fresh® Sandwiches, Market Fresh® Wraps & Salads, Crispy Juicy Chicken, Slow Roasted Beef, Drinks & Desserts, Arby's", Hours- Mon - Thu:9:30 am - 10:30 pmFri - Sat:9:30 am - 11:00 pmSun:9:30 am - 10:30 pm,https://i1.ypcdn.com/blob/05d6296294a167d1645a51a4de36ec7ec518ea88_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/blimpie-16403317#open-menu,https://www.yellowpages.com/meridian-id/mip/blimpie-16403317,Blimpie,(208) 887-1234,1535 N Main St,Meridian,ID,83642,"Limited Time Subs, Premium Subs, Classic Subs, Hot Subs, Drinks & Sides, Kids Meals, Local Favorites, Catering, Blimpie", Hours- Mon - Fri:7:00 am - 8:00 pmSat:8:00 am - 8:00 pmSun:10:00 am - 5:00 pm,https://i4.ypcdn.com/blob/fae2070b242764b9f84803544547dc3aec14191e_1000.jpg,https://i2.ypcdn.com/blob/4290872fbabe339a7eb31d7a46668375675cd22b_1000.jpg,https://i3.ypcdn.com/blob/c7b0d85b2dfb70f52a46d5a5fa71c5f393a4bbfa_1000.jpg,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/buffalo-wild-wings-22985268#open-menu,https://www.yellowpages.com/meridian-id/mip/buffalo-wild-wings-22985268,Buffalo Wild Wings,(208) 288-5485,3223 E Louise Dr,Meridian,ID,83642,"Sauce Appeal, Seasonings, Shareables, Sides, Savory Salads, Hand-spun Wings, Boneless Wings, Wing Combo, Tender & Popcorn Shrimp, Wraps & Buffalitos, Beefy Burgers, Satisfying Sandwiches, Wild Flatbreads, Buffalo Wild Wings", Hours- Mon - Wed:11:00 am - 11:00 pmThu - Sat:11:00 am - 12:00 amSun:11:00 am - 11:00 pm,https://i1.ypcdn.com/blob/fc0fe741deb9c4db9713f7f7bea196c35465bb25_1000.jpg,https://i3.ypcdn.com/blob/ba428b4d9877baae3bbf9397f15d3842ebb901e7_1000.jpg,https://i1.ypcdn.com/blob/aa300145b2f5d715ca4aff6da48f05e57b721ca8_1000.jpg,https://i2.ypcdn.com/blob/8ec290c6415a294fd43988db969a82d192c047fe_1000.jpg,https://i2.ypcdn.com/blob/581463e58d85368462f8899f290fc9354f690600_1000.jpg,https://i2.ypcdn.com/blob/5247d1c51bd020d6dca4c80c38ae8b8e037f26bf_1000.jpg,https://i1.ypcdn.com/blob/4ca7b328b91c4ee92d2ef2fe648f0f7af1343832_1000.jpg,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/burger-king-1788207#open-menu,https://www.yellowpages.com/meridian-id/mip/burger-king-1788207,Burger King,(208) 887-2198,300 E Fairview Ave,Meridian,ID,83642,"Meals, A La Carte, Family Bundles, Sides, Desserts, Burger King", Hours- Mon - Sat:6:00 am - 12:00 amSun:7:00 am - 12:00 am,https://i4.ypcdn.com/blob/b9c3d2e580b5713a7fdb8f97fab68d7c5ca042a9_1000.jpg,https://i4.ypcdn.com/blob/54f09040719998e0eb27ce687c1a826795d43317_1000.jpg,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/cookies-and-cream-17450673#open-menu,https://www.yellowpages.com/meridian-id/mip/cookies-and-cream-17450673,Cookies and Cream,(208) 888-5639,2032 E Overland Rd Ste 100,Meridian,ID,83642,"Traditional Pizza's, Gourmet Pizza's, Salads, Featured Items, Stuffed Pizza's, Calzones, Specialty Subs, Cold Subs, Cookies and Cream",HoursDo you know the Hours-  for this business?,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/dennys-12597798#open-menu,https://www.yellowpages.com/meridian-id/mip/dennys-12597798,Denny's,(208) 898-9599,3155 E Fairview Ave,Meridian,ID,83642,"Family Pack, Classic Slams, Specialty Pancakes & Crepes, Signature Breakfasts, Breakfast Sides, Starters, Salads, Burgers, Melts & Handhelds, Dinners & Skillets, Sides, Kids, 55+, Denny's", Hours-  M-Su 24hr (Hours may vary.),https://i1.ypcdn.com/blob/e9837134e9780001ee465bc52e0a1d2dcf9b2cbc_1000.jpg,https://i2.ypcdn.com/blob/cf4070e017fb50872956ef6a872d4f9cd27f377b_1000.jpg,https://i4.ypcdn.com/blob/e9bd4a5fb919de5f69c2ad9d14c567777574ed79_1000.jpg,https://i2.ypcdn.com/blob/c1f7f53f3ad40c0a79a9fb7172493de26b8eace7_1000.jpg,https://i3.ypcdn.com/blob/9e09517a654506c6707860ee98317428c2a9b2ff_1000.jpg,https://i3.ypcdn.com/blob/9b4f8863b41c0164bed396db772fd71b5430a05a_1000.jpg,https://i3.ypcdn.com/blob/9810ff2f4acc0cc4c1bf4bb9094c3835f63124c6_1000.jpg,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/epis-a-basque-restaurant-14254606#open-menu,https://www.yellowpages.com/meridian-id/mip/epis-a-basque-restaurant-14254606,Epi's A Basque Restaurant,(208) 884-0142,1115 N Main St,Meridian,ID,83642,"Appetizers, Lighter Fare, Children's Menu, Entrees, Dessert, Epi's A Basque Restaurant", Hours- MonClosedTue - Sat:5:00 am - 8:30 pmSunClosed,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/express-cafe-1698316#open-menu,https://www.yellowpages.com/meridian-id/mip/express-cafe-1698316,Express Cafe,(208) 888-3745,400 E Fairview Ave,Meridian,ID,83642,"Breakfast Omelets, Breakfast & Gravy, Breakfast Burritos, Breakfast French Toast & Pancakes, Breakfast Belgian Waffles, Express Cafe", Hours- Mon - Sun:6:00 am - 2:30 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/famous-daves-18428826#open-menu,https://www.yellowpages.com/meridian-id/mip/famous-daves-18428826,Famous Dave's,(208) 898-0325,3510 N Eagle Rd,Meridian,ID,83646,"Appetizers, Award-winning Ribs, Bar-B-Que Classics, Bar-B-Que Combos, Brisket Burgers, Famous Drinks, Feasts, Homemade Desserts, Lil' Wilbur Meals, Lunch, Salads & Soups, Sandwiches, Sides, Famous Dave's", Hours- Mon - Thu:11:00 am - 10:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 10:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/fiesta-guadalajara-14349938#open-menu,https://www.yellowpages.com/meridian-id/mip/fiesta-guadalajara-14349938,Fiesta Guadalajara,(208) 884-0161,704 E Fairview Ave,Meridian,ID,83642,"Soups & Salads, Aperitivos, Enchiladas, Fiesta Tostadas, Burritos, Fiesta Guadalajara", Hours- Mon - Thu:11:00 am - 9:00 pmFri - Sat:11:00 am - 10:00 pmSun:11:00 am - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/garbonzos-pizza-13370941#open-menu,https://www.yellowpages.com/meridian-id/mip/garbonzos-pizza-13370941,Garbonzo's Pizza,(208) 888-0620,710 W Ustick Rd Ste 130,Meridian,ID,83646,"Popular Items, Garbonzo's Pizza", Hours- Mon - Thu:11:00 am - 9:00 pmFri - Sat:11:00 am - 10:00 pmSun:12:00 pm - 12:00 am,,,,,,,,,
